Rxn name	Formula	Gene-reaction association	LB	UB	Objective
PSP_L	h2o_c[c] + pser-L_c[c]  -> pi_c[c] + ser-L_c[c] 	(SCO1808)	  0.00	1000.00	  0.00
SERD_L	ser-L_c[c]  -> nh4_c[c] + pyr_c[c] 	((SCO0821) or (SCO4962) or (SCO5469))	  0.00	1000.00	  0.00
THRD	nad_c[c] + thr-L_c[c]  -> h_c[c] + nadh_c[c] + 2aobut_c[c] 	(SCO6799)	  0.00	1000.00	  0.00
ENO	2pg_c[c]  <=> h2o_c[c] + pep_c[c] 	((SCO3096) or (SCO7638))	-1000.00	1000.00	  0.00
FBA	fdp_c[c]  <=> dhap_c[c] + g3p_c[c] 	(SCO3649)	-1000.00	1000.00	  0.00
FBA2	f1p_c[c]  <=> glyald_c[c] + dhap_c[c] 	(SCO3649)	-1000.00	1000.00	  0.00
FBP	h2o_c[c] + fdp_c[c]  -> f6p_c[c] + pi_c[c] 	(SCO5047)	  0.00	1000.00	  0.00
GAPD	nad_c[c] + g3p_c[c] + pi_c[c]  <=> h_c[c] + nadh_c[c] + 13dpg_c[c] 	((SCO1947) or (SCO7040) or (SCO7511))	-1000.00	1000.00	  0.00
GLBRAN2	glycogen_c[c]  -> bglycogen_c[c] 	((SCO5440) or (SCO7332))	  0.00	1000.00	  0.00
GLCP	pi_c[c] + glycogen_c[c]  -> g1p_c[c] 	(SCO5444)	  0.00	1000.00	  0.00
GLCP2	pi_c[c] + bglycogen_c[c]  -> g1p_c[c] 	(SCO5444)	  0.00	1000.00	  0.00
GLCS1	adpglc_c[c]  -> h_c[c] + adp_c[c] + glycogen_c[c] 	(SCO0962)	  0.00	1000.00	  0.00
GLDBRAN2	bglycogen_c[c]  -> glycogen_c[c] 	((SCO7338) or (SCO5456) or (SCO6082))	  0.00	1000.00	  0.00
GLGC	h_c[c] + atp_c[c] + g1p_c[c]  -> ppi_c[c] + adpglc_c[c] 	(SCO0961)	  0.00	1000.00	  0.00
GLGCc	h_c[c] + g1p_c[c] + ctp_c[c]  -> ppi_c[c] + cdpglc_c[c] 	(SCO0393)	  0.00	1000.00	  0.00
HEX1	atp_c[c] + glc-D_c[c]  -> h_c[c] + g6p_c[c] + adp_c[c] 	((SCO2126) or (SCO6260) or (SCO1077) or ((SCO4145) and (SCO5059)))	  0.00	1000.00	  0.00
PDH	coa_c[c] + nad_c[c] + pyr_c[c]  -> nadh_c[c] + accoa_c[c] + co2_c[c] 	(((SCO2183) or (SCO2371) or (SCO7124) or ((SCO1269) and (SCO1270))) and ((SCO3815) or (SCO3829)) and ((SCO0884) or (SCO2180) or (SCO4919)))	  0.00	1000.00	  0.00
PFK	atp_c[c] + f6p_c[c]  -> h_c[c] + adp_c[c] + fdp_c[c] 	((SCO5426) or (SCO2119) or (SCO1214))	  0.00	1000.00	  0.00
PGI	g6p_c[c]  <=> f6p_c[c] 	((SCO1942) or (SCO6659))	-1000.00	1000.00	  0.00
PGK	atp_c[c] + 3pg_c[c]  <=> adp_c[c] + 13dpg_c[c] 	(SCO1946)	-1000.00	1000.00	  0.00
PGM	2pg_c[c]  <=> 3pg_c[c] 	((SCO2576) or (SCO4209) or (SCO6818))	-1000.00	1000.00	  0.00
PPDK	pyr_c[c] + atp_c[c] + pi_c[c]  -> h_c[c] + amp_c[c] + ppi_c[c] + pep_c[c] 	((SCO0208) or (SCO2494))	  0.00	1000.00	  0.00
PYK	h_c[c] + adp_c[c] + pep_c[c]  -> pyr_c[c] + atp_c[c] 	((SCO2014) or (SCO5423))	  0.00	1000.00	  0.00
TPI	dhap_c[c]  <=> g3p_c[c] 	((SCO0578) or (SCO1945))	-1000.00	1000.00	  0.00
GLXCL	h_c[c] + 2 glx_c[c]  -> co2_c[c] + 2h3oppan_c[c] 	(SCO6201)	  0.00	1000.00	  0.00
GLYCK	atp_c[c] + glyc-R_c[c]  -> h_c[c] + adp_c[c] + 3pg_c[c] 	((SCO2145) or (SCO6466))	  0.00	1000.00	  0.00
ATPPRT	atp_c[c] + prpp_c[c]  -> ppi_c[c] + prbatp_c[c] 	(SCO1438)	  0.00	1000.00	  0.00
FGLU	h_c[c] + h2o_c[c] + forglu_c[c]  -> glu-L_c[c] + frmd_c[c] 		  0.00	1000.00	  0.00
FORAMD	h2o_c[c] + frmd_c[c]  -> nh4_c[c] + for_c[c] 		  0.00	1000.00	  0.00
HISD	his-L_c[c]  -> nh4_c[c] + urcan_c[c] 	(SCO4932)	  0.00	1000.00	  0.00
HISTD	h2o_c[c] + 2 nad_c[c] + histd_c[c]  -> 3 h_c[c] + 2 nadh_c[c] + his-L_c[c] 	(SCO2054)	  0.00	1000.00	  0.00
HISTP	h2o_c[c] + hisp_c[c]  -> pi_c[c] + histd_c[c] 	(SCO5208)	  0.00	1000.00	  0.00
HSTPT	glu-L_c[c] + imacp_c[c]  -> akg_c[c] + hisp_c[c] 	((SCO1859) or (SCO2053) or (SCO3944))	  0.00	1000.00	  0.00
IG3PS	gln-L_c[c] + prlp_c[c]  -> h_c[c] + glu-L_c[c] + aicar_c[c] + eig3p_c[c] 	((SCO2048) and (SCO2051))	  0.00	1000.00	  0.00
IGPDH	eig3p_c[c]  -> h2o_c[c] + imacp_c[c] 	(SCO2052)	  0.00	1000.00	  0.00
IZPN	h2o_c[c] + 4izp_c[c]  -> h_c[c] + forglu_c[c] 	(SCO3070)	  0.00	1000.00	  0.00
PRAMPC	h2o_c[c] + prbamp_c[c]  -> prfp_c[c] 	(SCO2044)	  0.00	1000.00	  0.00
PRATPP	h2o_c[c] + prbatp_c[c]  -> h_c[c] + ppi_c[c] + prbamp_c[c] 	(SCO1439) 	  0.00	1000.00	  0.00
PRMICIi	prfp_c[c]  -> prlp_c[c] 	(SCO2050)	  0.00	1000.00	  0.00
PRPPS	atp_c[c] + r5p_c[c]  <=> h_c[c] + amp_c[c] + prpp_c[c] 	((SCO0782) or (SCO3123))	-1000.00	1000.00	  0.00
URCN	h2o_c[c] + urcan_c[c]  -> 4izp_c[c] 	(SCO3073)	  0.00	1000.00	  0.00
ASR	2 msh_c[c] + aso4_c[c]  -> h2o_c[c] + mssg_c[c] + aso3_c[c] 	((SCO2206) or (SCO6835))	  0.00	1000.00	  0.00
CA2t4	h_e[e] + ca2_c[c]  <=> h_c[c] + ca2_e[e] 	(SCO1962)	-1000.00	1000.00	  0.00
CD2abc	h2o_c[c] + atp_c[c] + cd2_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + cd2_e[e] 	(SCO6460)	  0.00	1000.00	  0.00
CD2t4	h_e[e] + cd2_c[c]  <=> h_c[c] + cd2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	-1000.00	1000.00	  0.00
CLt3_2	h_c[c] + 2 cl_e[e]  -> h_e[e] + 2 cl_c[c] 	((SCO5964) or (SCO6320))	  0.00	1000.00	  0.00
COBALT2t	cobalt2_e[e]  -> cobalt2_c[c] 	((SCO1667) or (SCO5157))	  0.00	1000.00	  0.00
COBALT2t3	h_e[e] + cobalt2_c[c]  -> h_c[c] + cobalt2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	  0.00	1000.00	  0.00
COELICHELINabc	h2o_c[c] + atp_c[c] + ferricoelichelin_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + ferricoelichelin_c[c] 	(((SCO0495) and (SCO0496) and (SCO0497) and (SCO0494)) or ((SCO7398) and (SCO7399) and (SCO7400)))	  0.00	1000.00	  0.00
COELICHELINexs	coelichelin_e[e] + fe3_e[e]  -> ferricoelichelin_e[e] 	(s0001)	  0.00	1000.00	  0.00
COELICHELINR1	fadh2_c[c] + 2 ferricoelichelin_c[c]  -> 2 h_c[c] + fad_c[c] + 2 fe2_c[c] + 2 coelichelin_c[c] 		  0.00	1000.00	  0.00
COELICHELINR2	fmnh2_c[c] + 2 ferricoelichelin_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + fmn_c[c] + 2 coelichelin_c[c] 		  0.00	1000.00	  0.00
COELICHELINR3	rbflvrd_c[c] + 2 ferricoelichelin_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + ribflv_c[c] + 2 coelichelin_c[c] 		  0.00	1000.00	  0.00
COELICHELINUt	h_e[e] + coelichelin_c[c]  -> h_c[c] + coelichelin_e[e] 	((SCO0491) and (SCO0493))	  0.00	1000.00	  0.00
CU1abc	h2o_c[c] + atp_c[c] + cu_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + cu_e[e] 	((SCO1046) or (SCO2731))	  0.00	1000.00	  0.00
CU1O	4 h_c[c] + o2_c[c] + 4 cu_c[c]  -> 2 h2o_c[c] + 4 cu2_c[c] 	(((SCO3439) and (SCO3440)) and (SCO6712))	  0.00	1000.00	  0.00
CU2abc	h2o_c[c] + atp_c[c] + cu2_c[c]  -> h_c[c] + adp_c[c] + pi_c[c] + cu2_e[e] 	(SCO0164) or (SCO6460)	  0.00	1000.00	  0.00
CU2t	cu2_e[e]  -> cu2_c[c] 		  0.00	1000.00	  0.00
CUt3	h_c[c] + cu_e[e]  -> h_e[e] + cu_c[c] 		  0.00	1000.00	  0.00
FE2t2	h_e[e] + fe2_e[e]  -> h_c[c] + fe2_c[c] 	(SCO4993)	  0.00	1000.00	  0.00
FE2t3	h_e[e] + fe2_c[c]  -> h_c[c] + fe2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	  0.00	1000.00	  0.00
FE3abc	h2o_c[c] + atp_c[c] + fe3_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + fe3_c[c] 	((SCO5923) and (SCO5924) and (SCO5925))	  0.00	1000.00	  0.00
FEOXAMBabc	h2o_c[c] + atp_c[c] + ferrioxamB_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + ferrioxamB_c[c] 	(((SCO7398) and (SCO7399) and (SCO7400)) or (SCO2780))	  0.00	1000.00	  0.00
FEOXAMBexs	desferrioxamB_e[e] + fe3_e[e]  -> ferrioxamB_e[e] 	(s0001)	  0.00	1000.00	  0.00
FEOXAMBR1	fadh2_c[c] + 2 ferrioxamB_c[c]  -> 2 h_c[c] + fad_c[c] + 2 fe2_c[c] + 2 desferrioxamB_c[c] 		  0.00	1000.00	  0.00
FEOXAMBR2	fmnh2_c[c] + 2 ferrioxamB_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + fmn_c[c] + 2 desferrioxamB_c[c] 		  0.00	1000.00	  0.00
FEOXAMBR3	rbflvrd_c[c] + 2 ferrioxamB_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + ribflv_c[c] + 2 desferrioxamB_c[c] 		  0.00	1000.00	  0.00
FEOXAMBUt	h_e[e] + desferrioxamB_c[c]  -> h_c[c] + desferrioxamB_e[e] 		  0.00	1000.00	  0.00
FEOXAMEabc	h2o_c[c] + atp_c[c] + ferrioxamE_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + ferrioxamE_c[c] 	(SCO2780)	  0.00	1000.00	  0.00
FEOXAMEexs	desferrioxamE_e[e] + fe3_e[e]  -> ferrioxamE_e[e] 	(s0001)	  0.00	1000.00	  0.00
FEOXAMER1	fadh2_c[c] + 2 ferrioxamE_c[c]  -> 2 h_c[c] + fad_c[c] + 2 fe2_c[c] + 2 desferrioxamE_c[c] 		  0.00	1000.00	  0.00
FEOXAMER2	fmnh2_c[c] + 2 ferrioxamE_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + fmn_c[c] + 2 desferrioxamE_c[c] 		  0.00	1000.00	  0.00
FEOXAMER3	rbflvrd_c[c] + 2 ferrioxamE_c[c]  -> 2 h_c[c] + 2 fe2_c[c] + ribflv_c[c] + 2 desferrioxamE_c[c] 		  0.00	1000.00	  0.00
FEOXAMEUt	h_e[e] + desferrioxamE_c[c]  -> h_c[c] + desferrioxamE_e[e] 		  0.00	1000.00	  0.00
FERO	4 h_c[c] + o2_c[c] + 4 fe2_c[c]  -> 2 h2o_c[c] + 4 fe3_c[c] 	(((SCO3439) and (SCO3440)) and (SCO6712))	  0.00	1000.00	  0.00
H2SO	2 o2_c[c] + h2s_c[c]  -> 2 h_c[c] + so4_c[c] 	(s0001)	  0.00	1000.00	  0.00
Kabc	h2o_c[c] + atp_c[c] + k_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + k_c[c] 	((SCO3716) and (SCO3717) and (SCO3718))	  0.00	1000.00	  0.00
Kt2	h_e[e] + k_e[e]  -> h_c[c] + k_c[c] 	(SCO3826)	  0.00	1000.00	  0.00
Kt3	h_e[e] + k_c[c]  -> h_c[c] + k_e[e] 	(SCO1962)	  0.00	1000.00	  0.00
MG2t	mg2_e[e]  -> mg2_c[c] 	((SCO1667) or (SCO5157))	  0.00	1000.00	  0.00
MG2uabc	h2o_c[c] + atp_c[c] + mg2_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + mg2_c[c] 	(SCO2499)	  0.00	1000.00	  0.00
MN2t3	h_e[e] + mn2_c[c]  -> h_c[c] + mn2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	  0.00	1000.00	  0.00
MOBDabc	h2o_c[c] + atp_c[c] + mobd_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + mobd_c[c] 	((SCO3706) and (SCO3705) and (SCO3704))	  0.00	1000.00	  0.00
NAt3	h_e[e] + na1_c[c]  -> h_c[c] + na1_e[e] 	(SCO1962)	  0.00	1000.00	  0.00
NAt3_2	2 h_e[e] + na1_c[c]  -> 2 h_c[c] + na1_e[e] 	((SCO0015) or (SCO0285) or (SCO3564) or (SCO7832))	  0.00	1000.00	  0.00
NH4t	nh4_e[e]  <=> nh4_c[c] 	((SCO5583) or (s0001))	-1000.00	1000.00	  0.00
NI2t	ni2_e[e]  -> ni2_c[c] 	((SCO1667) or (SCO5157))	  0.00	1000.00	  0.00
NI2t3	h_e[e] + ni2_c[c]  -> h_c[c] + ni2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	  0.00	1000.00	  0.00
NI2uabc	h2o_c[c] + atp_c[c] + ni2_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + ni2_c[c] 	(((SCO6454) and (SCO6452) and (SCO6453) and (SCO6451)) or (SCO2499))	  0.00	1000.00	  0.00
NO2t2r	h_e[e] + no2_e[e]  <=> h_c[c] + no2_c[c] 	((SCO2959) or (SCO0213))	-1000.00	1000.00	  0.00
NO3t7	no3_e[e] + no2_c[c]  -> no2_e[e] + no3_c[c] 	((SCO2959) or (SCO0213))	  0.00	1000.00	  0.00
NOt	no_e[e]  <=> no_c[c] 	(s0001)	-1000.00	1000.00	  0.00
O2t	o2_e[e]  <=> o2_c[c] 	(s0001)	-1000.00	1000.00	  0.00
PIt2r	h_e[e] + pi_e[e]  <=> h_c[c] + pi_c[c] 	((SCO4138) or (SCO1845))	-1000.00	1000.00	  0.00
Piuabc	h2o_c[c] + atp_c[c] + pi_e[e]  -> h_c[c] + adp_c[c] + 2 pi_c[c] 	(((SCO4139) and (SCO4140) and (SCO4141) and (SCO4142)) or (SCO2428) or ((SCO6814) and (SCO6815) and (SCO6816)))	  0.00	1000.00	  0.00
SO4t2	h_e[e] + so4_e[e]  -> h_c[c] + so4_c[c] 	(SCO3276)	  0.00	1000.00	  0.00
SULabc	h2o_c[c] + atp_c[c] + so4_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + so4_c[c] 	((SCO3706) and (SCO3705) and (SCO3704))	  0.00	1000.00	  0.00
TUNGSabc	h2o_c[c] + atp_c[c] + tungs_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + tungs_c[c] 	((SCO3706) and (SCO3705) and (SCO3704))	  0.00	1000.00	  0.00
ZN2t3	h_e[e] + zn2_c[c]  -> h_c[c] + zn2_e[e] 	((SCO0776) or (SCO1310) or (SCO2772) or (SCO6751))	  0.00	1000.00	  0.00
ZNabc	h2o_c[c] + atp_c[c] + zn2_e[e]  -> h_c[c] + adp_c[c] + pi_c[c] + zn2_c[c] 	(((SCO0476) and (SCO0475) and (SCO0473)) or ((SCO2506) and (SCO2507) and (SCO2505)))	  0.00	1000.00	  0.00
DDGK	atp_c[c] + 5ddglcn_c[c]  -> h_c[c] + adp_c[c] + 5ddg6p_c[c] 	(SCO6978)	  0.00	1000.00	  0.00
DDPGA2	5ddg6p_c[c]  <=> msa_c[c] + dhap_c[c] 		-1000.00	1000.00	  0.00
DGI	5doglcn_c[c]  <=> 5ddglcn_c[c] 	(SCO6976)	-1000.00	1000.00	  0.00
INS2D	nad_c[c] + inost_c[c]  -> h_c[c] + nadh_c[c] + 2ins_c[c] 	((SCO6255) or (SCO6984) or (SCO7254))	  0.00	1000.00	  0.00
INSDH	2ins_c[c]  <=> h2o_c[c] + thchd_c[c] 	(SCO6982)	-1000.00	1000.00	  0.00
MI1PS	g6p_c[c]  -> mi1p-D_c[c] 	((SCO3243) or (SCO3899) or (SCO6573))	  0.00	1000.00	  0.00
MI1PS2	g6p_c[c]  -> mi1p-L_c[c] 	((SCO3243) or (SCO3899) or (SCO6573))	  0.00	1000.00	  0.00
THCHDH	h2o_c[c] + thchd_c[c]  <=> h_c[c] + 5doglcn_c[c] 	(SCO6975)	-1000.00	1000.00	  0.00
2MBCOATA	ACP_c[c] + 2mbcoa_c[c]  <=> coa_c[c] + 2mbACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
ACACT1r	2 accoa_c[c]  <=> coa_c[c] + aacoa_c[c] 	((SCO5399) or (SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT2r	accoa_c[c] + btcoa_c[c]  <=> coa_c[c] + 3ohcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT3r	accoa_c[c] + hxcoa_c[c]  <=> coa_c[c] + 3oocoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT4r	accoa_c[c] + occoa_c[c]  <=> coa_c[c] + 3odcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT5r	accoa_c[c] + dcacoa_c[c]  <=> coa_c[c] + 3oddcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT6r	accoa_c[c] + ddcacoa_c[c]  <=> coa_c[c] + 3otdcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT7r	accoa_c[c] + tdcoa_c[c]  <=> coa_c[c] + 3ohdcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACACT8r	coa_c[c] + 3oodcoa_c[c]  <=> accoa_c[c] + pmtcoa_c[c] 	((SCO6788) or (SCO1324) or (SCO4502) or (SCO6027))	-1000.00	1000.00	  0.00
ACCOAC	accoa_c[c] + atp_c[c] + hco3_c[c]  -> malcoa_c[c] + h_c[c] + adp_c[c] + pi_c[c] 	(((SCO2445) or ((SCO5535) and (SCO5536))) and ((SCO2777) or (SCO4921) or (SCO6271)))	  0.00	1000.00	  0.00
ACOAD1f	fad_c[c] + btcoa_c[c]  <=> fadh2_c[c] + b2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787) or (SCO2779))	-1000.00	1000.00	  0.00
ACOAD2f	fad_c[c] + hxcoa_c[c]  <=> fadh2_c[c] + hx2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787) or (SCO2779))	-1000.00	1000.00	  0.00
ACOAD3f	fad_c[c] + occoa_c[c]  <=> fadh2_c[c] + oc2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOAD4f	fad_c[c] + dcacoa_c[c]  <=> fadh2_c[c] + dc2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOAD5f	fad_c[c] + ddcacoa_c[c]  <=> fadh2_c[c] + dd2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOAD6f	fad_c[c] + tdcoa_c[c]  <=> fadh2_c[c] + td2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOAD7f	fad_c[c] + pmtcoa_c[c]  <=> fadh2_c[c] + hdd2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOAD8f	fad_c[c] + stcoa_c[c]  <=> fadh2_c[c] + od2coa_c[c] 	((SCO1690) or (SCO2774) or (SCO6787))	-1000.00	1000.00	  0.00
ACOATA	accoa_c[c] + ACP_c[c]  <=> coa_c[c] + acACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
BCOATA	btcoa_c[c] + ACP_c[c]  <=> coa_c[c] + butACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
CTECOAI6	tdecoa_c[c]  <=> td2coa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
CTECOAI7	hdcoa_c[c]  <=> hdd2coa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
CTECOAI8	odecoa_c[c]  <=> od2coa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
ECOAH2	3hhcoa_c[c]  <=> h2o_c[c] + hx2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH3	3hocoa_c[c]  <=> h2o_c[c] + oc2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH4	3hdcoa_c[c]  <=> h2o_c[c] + dc2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH5	3hddcoa_c[c]  <=> h2o_c[c] + dd2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH6	3htdcoa_c[c]  <=> h2o_c[c] + td2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH7	3hhdcoa_c[c]  <=> h2o_c[c] + hdd2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
ECOAH8	3hodcoa_c[c]  <=> h2o_c[c] + od2coa_c[c] 	((SCO6732) or (SCO4384))	-1000.00	1000.00	  0.00
HACD1	h_c[c] + nadh_c[c] + aacoa_c[c]  <=> nad_c[c] + 3hbcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD2	h_c[c] + nadh_c[c] + 3ohcoa_c[c]  <=> nad_c[c] + 3hhcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD3	h_c[c] + nadh_c[c] + 3oocoa_c[c]  <=> nad_c[c] + 3hocoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD4	h_c[c] + nadh_c[c] + 3odcoa_c[c]  <=> nad_c[c] + 3hdcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD5	h_c[c] + nadh_c[c] + 3oddcoa_c[c]  <=> nad_c[c] + 3hddcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD6	h_c[c] + nadh_c[c] + 3otdcoa_c[c]  <=> nad_c[c] + 3htdcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD7	h_c[c] + nadh_c[c] + 3ohdcoa_c[c]  <=> nad_c[c] + 3hhdcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
HACD8	h_c[c] + nadh_c[c] + 3oodcoa_c[c]  <=> nad_c[c] + 3hodcoa_c[c] 	(SCO6732)	-1000.00	1000.00	  0.00
IBCOATA	ibcoa_c[c] + ACP_c[c]  <=> coa_c[c] + ibACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
IVCOATA	ACP_c[c] + ivcoa_c[c]  <=> coa_c[c] + ivACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
KAS14	h_c[c] + malACP_c[c] + acACP_c[c]  -> co2_c[c] + actACP_c[c] + ACP_c[c] 	((SCO0548) or ((SCO2390) or (SCO1266)))	  0.00	1000.00	  0.00
KAS15	h_c[c] + accoa_c[c] + malACP_c[c]  -> coa_c[c] + co2_c[c] + actACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	  0.00	1000.00	  0.00
MACPD	h_c[c] + malACP_c[c]  -> co2_c[c] + acACP_c[c] 	(SCO0548)	  0.00	1000.00	  0.00
MCOATA	malcoa_c[c] + ACP_c[c]  <=> coa_c[c] + malACP_c[c] 	((SCO2387) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
PCOATA	ppcoa_c[c] + ACP_c[c]  <=> coa_c[c] + ppACP_c[c] 	(((SCO1271) or (SCO2388) or (SCO6564)) and ((SCO2389) or (SCO0549) or (SCO1267) or (SCO1272)))	-1000.00	1000.00	  0.00
AHC	h2o_c[c] + ahcys_c[c]  <=> adn_c[c] + hcys-L_c[c] 	(SCO3023)	-1000.00	1000.00	  0.00
AHSERL2r	h2s_c[c] + achms_c[c]  <=> h_c[c] + ac_c[c] + hcys-L_c[c] 	((SCO1294) or (SCO4958))	-1000.00	1000.00	  0.00
CYSTL	h2o_c[c] + cyst-L_c[c]  -> nh4_c[c] + pyr_c[c] + hcys-L_c[c] 	((SCO0435) or (SCO0731))	  0.00	1000.00	  0.00
HCYSMT	amet_c[c] + hcys-L_c[c]  -> h_c[c] + ahcys_c[c] + met-L_c[c] 	(SCO6137)	  0.00	1000.00	  0.00
HSST	succoa_c[c] + hom-L_c[c]  -> coa_c[c] + suchms_c[c] 		  0.00	1000.00	  0.00
METAT	h2o_c[c] + atp_c[c] + met-L_c[c]  -> ppi_c[c] + pi_c[c] + amet_c[c] 	(SCO1476)	  0.00	1000.00	  0.00
METB1r	cys-L_c[c] + achms_c[c]  <=> h_c[c] + ac_c[c] + cyst-L_c[c] 	((SCO1294) or (SCO4958))	-1000.00	1000.00	  0.00
METOX1s	h2o2_c[c] + met-L_c[c]  -> h2o_c[c] + metsox-S-L_c[c] 	(s0001)	  0.00	1000.00	  0.00
METOX2s	h2o2_c[c] + met-L_c[c]  -> h2o_c[c] + metsox-R-L_c[c] 	(s0001)	  0.00	1000.00	  0.00
METS	5mthf_c[c] + hcys-L_c[c]  -> h_c[c] + thf_c[c] + met-L_c[c] 	(SCO1657)	  0.00	1000.00	  0.00
METSOXR1	trdrd_c[c] + metsox-S-L_c[c]  -> h2o_c[c] + met-L_c[c] + trdox_c[c] 	((SCO4956) and ((SCO0885) or (SCO3889) or (SCO5419) or (SCO5438)))	  0.00	1000.00	  0.00
METSOXR2	trdrd_c[c] + metsox-R-L_c[c]  -> h2o_c[c] + met-L_c[c] + trdox_c[c] 	((SCO6061) and ((SCO0885) or (SCO3889) or (SCO5419) or (SCO5438)))	  0.00	1000.00	  0.00
MHPGLUT	hcys-L_c[c] + mhpglu_c[c]  -> met-L_c[c] + hpglu_c[c] 	(SCO0985)	  0.00	1000.00	  0.00
